step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
364,13880,728,0.1149094281811267,0.0,0.0,,,,,,,,,
365,13914,730,0.06727790234610438,0.5,0.5,,,,,,,,,
366,13964,732,0.037974644874533024,1.0,1.0,,,,,,,,,
367,13998,734,0.04741104673594237,1.0,1.0,,,,,,,,,
368,14048,736,0.04866330729176601,0.5,0.5,,,,,,,,,
369,14066,738,0.1255697576701641,0.0,0.0,0.04092833432368934,1.0,1.0,,,,,,
370,14116,740,0.021254866851183274,1.0,1.0,,,,,,,,,
371,14150,742,0.06429601466283202,0.5,0.5,,,,,,,,,
372,14184,744,0.04867028074339031,1.0,1.0,,,,,,,,,
373,14218,746,0.04760220222175121,1.0,1.0,,,,,,,,,
374,14252,748,0.0525105132162571,1.0,1.0,,,,,,,,,
375,14286,750,0.050567948482930655,0.5,0.5,,,,,,,,,
376,14320,752,0.07206499945372344,0.5,0.5,,,,,,,,,
377,14354,754,0.043294856287539,1.0,1.0,0.06746064703911543,0.5,0.5,,,,,,
378,14388,756,0.060511695975437756,0.5,0.5,,,,,,,,,
379,14422,758,0.05700009038671851,0.5,0.5,,,,,,,,,
380,14472,760,0.05062782902891438,0.5,0.5,,,,,,,,,
381,14506,762,0.055462835617363454,0.5,0.5,,,,,,,,,
382,14556,764,0.03922873045007388,1.0,1.0,,,,,,,,,
383,14590,766,0.05801385368220508,0.5,0.5,,,,,,,,,
384,14608,768,0.372200892418623,0.0,0.0,,,,,,,,,
